link,paragraph_info,title,Pat
https://www.trisrating.com/th/rating-news/bbb-stable131/,ทริสเรทติ้งประเมินว่าบริษัทจะมีสถานะการระดมทุนและสภาพคล่องที่เพียงพอสําหรับระยะเวลา 12 เดือนข้างหน้าโดยพิจารณาจากการที่บริษัทมี อัตราส่วนแหล่งเงินทุนที่มีเสถียรภาพที่ระดับ 169% แม้ว่าอัตราส่วนความครอบคลุมของสภาพคล่องในระดับอ่อนแอโดยเฉลี่ย 2 ปีที่ 0.1 เท่า ทั้งนี้ ความสามารถของบริษัทในการเข้าถึงตลาดตราสารหนี้และตราสารทุนรวมถึงการมีวงเงินสินเชื่อจากสถาบันการเงินนั้นแสดงถึงการมีช่องทางในการระดม เงินทุนที่หลากหลายซึ่งช่วยสนับสนุนสถานะเงินทุนและสภาพคล่องของบริษัท ณ สิ้นเดือนมีนาคม 2563 บริษัทมีวงเงินสินเชื่อจากสถาบันการเงินจํานวน ทั้งสิ้น 1.7 หมื่นล้านบาท โดย 50% ของจํานวนดังกล่าวยังไม่มีการเบิกใช้ บริษัทยังมีสิทธิได้รับสินเชื่อฉุกเฉินจากธนาคารออมสินเพื่อช่วยเสริมสภาพ คล่องตามมาตรการช่วยเหลือลูกหนี้ในช่วงการแพร่ระบาดของไวรัสโควิด-19 อีกด้วย โดยแหล่งเงินทุนดังกล่าวจะช่วยบรรเทาผลกระทบที่ส่งผลกดดันต่อ กระแสเงินสดและอัตราผลตอบแทนของบริษัทลงได้ สมมติฐานกรณีพื้นฐาน,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. เมืองไทย แคปปิตอล” ที่ “BBB+”  แนวโน้ม “Stable”,0+
https://www.trisrating.com/th/rating-news/bbb-stable131/,ส่วนต่างอัตราดอกเบี้ยจะคงอยู่ที่ระดับประมาณ 18% อัตราส่วนสินเชื่อที่ไม่ก่อให้เกิดรายได้ต่อสินเชื่อรวมจะคงอยู่ในระดับต่ํากว่า 2%,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. เมืองไทย แคปปิตอล” ที่ “BBB+”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/bbb-stable131/,อัตราส่วนสินเชื่อที่ไม่ก่อให้เกิดรายได้ต่อค่าเผื่อผลขาดทุนจากการด้อยค่าด้านเครดิตจะยังคงอยู่ที่ระดับประมาณ 200% แนวโน้มอันดับเครดิต,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. เมืองไทย แคปปิตอล” ที่ “BBB+”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/bbb-stable131/,“Stable” หรือ “คงที่” สะท้อนการคาดการณ์ของทริสเรทติ้งว่าบริษัทจะสามารถรักษาสถานะทางการตลาด รวมทั้งมีผลประกอบการ ที่น่าพอใจ สามารถควบคุมคุณภาพสินเชื่อ และรักษาอัตราส่วนเงินทุนที่ปรับความเสี่ยงให้อยู่ในระดับที่ยอมรับได้ ปัจจัยที่อาจทําให้อันดับเครดิตเปลี่ยนแปลง,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. เมืองไทย แคปปิตอล” ที่ “BBB+”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/bbb-stable131/,การปรับเพิ่มอันดับเครดิตและ/หรือแนวโน้มอันดับเครดิตในอนาคตอันใกล้นี้มีความเป็นไปได้ในระดับที่จํากัด อย่างไรก็ตาม อันดับเครดิตและ/หรือ แนวโน้มอันดับเครดิตอาจได้รับการปรับเพิ่มขึ้นหากอัตราส่วนเงินทุนที่ปรับความเสี่ยงอยู่ในระดับที่สูงกว่า 25% ในขณะที่ผลประกอบการทางการเงิน ยังคงแข็งแกร่งด้วยอัตราส่วนกําไรก่อนภาษีเงินได้ต่อสินทรัพย์เสี่ยงถัวเฉลี่ยที่อยู่ในระดับสูงกว่า 8% อย่างต่อเนื่อง ในทางกลับกัน อันดับเครดิตและ/หรือ แนวโน้มอันดับเครดิตอาจได้รับการปรับลดลงหากคุณภาพสินทรัพย์หรือความสามารถในการทํากําไรของบริษัทถดถอยลงจนนําไปสู่การมีสถานะเงินทุนที่ อ่อนแอลงอย่างมีนัยสําคัญและความเสี่ยงในการกู้ยืมใหม่เพื่อชําระหนี้เดิมหรือความเสี่ยงด้านสภาพคล่องที่เพิ่มขึ้น,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. เมืองไทย แคปปิตอล” ที่ “BBB+”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/bbb-stable131/,สินทรัพย์รวม เงินให้สินเชื่อรวม (ยอดลูกหนี้ ณ วันปิดงบ) ค่าเผื่อหนี้สงสัยจะสูญ*** เงินกู้ยืมระยะสั้น เงินกู้ยืมระยะยาว ส่วนของผู้ถือหุ้น รายได้ดอกเบี้ยสุทธิ หนี้สูญและหนี้สงสัยจะสูญ** รายได้ที่มิใช่ดอกเบี้ย กําไรก่อนภาษีเงินได้ ค่าใช้จ่ายดําเนินงาน กําไรสุทธิ,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. เมืองไทย แคปปิตอล” ที่ “BBB+”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/bbb-stable131/,ความสามารถในการทํากําไร รายได้ดอกเบี้ยสุทธิและเงินปันผล/สินทรัพย์รวมถัวเฉลี่ย รายได้ค่าธรรมเนียมและบริการ/สินทรัพย์รวมถัวเฉลี่ย ค่าใช้จ่ายดําเนินงาน/รายได้รวม รายได้จากการดําเนินงาน/สินทรัพย์รวมถัวเฉลี่ย อัตราส่วนกําไรก่อนภาษีเงินได้ต่อสินทรัพย์เสี่ยงถัวเฉลี่ย อัตราส่วนผลตอบแทน/สินทรัพย์รวมถัวเฉลี่ย อัตราส่วนผลตอบแทน/ส่วนของผู้ถือหุ้นถัวเฉลี่ย คุณภาพสินทรัพย์ เงินให้สินเชื่อที่ไม่ก่อให้เกิดรายได้เงินให้สินเชื่อถัวเฉลี่ย หนี้สูญและหนี้สงสัยจะสูญ**เงินให้สินเชื่อถัวเฉลี่ย ค่าเผื่อหนี้สงสัยจะสูญ***เงินให้สินเชื่อรวม โครงสร้างเงินทุน อัตราส่วนเงินทุนที่ปรับความเสี่ยง อัตราส่วนหนี้สินทุน (เท่า) สภาพคล่อง อัตราส่วนแหล่งเงินทุนที่มีเสถียรภาพ อัตราส่วนความครอบคลุมของสภาพคล่อง (เท่า) อัตราส่วนเงินกู้ยืมระยะสั้นต่อเงินกู้ยืมระยะยาว อัตราการชําระเงินจากลูกค้า,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. เมืองไทย แคปปิตอล” ที่ “BBB+”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/bbb-stable131/,ปรับอัตราส่วนให้เป็นตัวเลขเต็มปี ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น ภายใต้ TFRS 9 ค่าเผือผลขาดทุนจากการด้อยค่าด้านเครดิต ภายใต้ TFRS 9 งบการเงินรวม,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. เมืองไทย แคปปิตอล” ที่ “BBB+”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/bbb-stable131/,อันดับเครดิตองค์กร: อันดับเครดิตตราสารหนี้ : MTC217A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. เมืองไทย แคปปิตอล” ที่ “BBB+”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/bbb-stable131/,"1,200 ล้านบาท ไถ่ถอนปี 2564 MTC222A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,650.30 ล้านบาท ไถ่ถอนปี 2565 MTC227B: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,043.30 ล้านบาท ไถ่ถอนปี 2565 MTC22NB: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,349.70 ล้านบาท ไถ่ถอนปี 2565 MTC237A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,756.70 ล้านบาท ไถ่ถอนปี 2566 หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน ในวงเงินไม่เกิน 6,000 ล้านบาท ไถ่ถอนภายใน 4 ปี แนวโน้มอันดับเครดิต:",ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. เมืองไทย แคปปิตอล” ที่ “BBB+”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/negative-stable12/,อันดับเครดิตองค์กร: อันดับเครดิตตราสารหนี้: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,0
https://www.trisrating.com/th/rating-news/negative-stable12/,ทริสเรทติ้งคงอันดับเครดิตองค์กรและหุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกันของ บริษัท บีทีเอส กรุ๊ป โฮลดิ้งส์ จํากัด (มหาชน) ที่ระดับ “A” แต่เปลี่ยนแนวโน้มอันดับเครดิตของบริษัทเป็น “Negative” หรือ “ลบ” จาก “Stable” หรือ “คงที่” โดยแนวโน้มอันดับเครดิต “Negative” หรือ “ลบ” สะท้อนถึงความ เป็นไปได้สูงที่ภาระหนี้ของบริษัทจะเพิ่มขึ้นอย่างมากจากโอกาสในการลงทุนในสัญญาสัมปทาน รถไฟฟ้าใหม่ซึ่งดําเนินงานโดยบริษัทย่อยหลักคือ บริษัท ระบบขนส่งมวลชนกรุงเทพ จํากัด (มหาชน),ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,-1
https://www.trisrating.com/th/rating-news/negative-stable12/,อันดับเครดิตยังคงสะท้อนถึงความแข็งแกร่งทางธุรกิจของบริษัทจากการมีรายได้ค่าบริการที่สม่ําเสมอ จากการให้บริการเดินรถไฟฟ้า ตลอดจนการได้รับเงินปันผลที่สม่ําเสมอจากการถือหุ้น 33.33% ใน กองทุนรวมโครงสร้างพื้นฐานระบบขนส่งมวลชนทางรางบีทีเอสโกรท (BTSGIF) และการมีสถานะที่ มั่นคงในธุรกิจสื่อโฆษณา อย่างไรก็ตาม อันดับเครดิตก็มีข้อจํากัดบางส่วนจากโอกาสที่ภาระหนี้ของ บริษัทจะเพิ่มสูงขึ้นอย่างมากเพื่อใช้ลงทุนในโครงการที่กล่าวถึงข้างต้น,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,0-
https://www.trisrating.com/th/rating-news/negative-stable12/,ทริสเรทติ้งคาดว่ารายได้และกระแสเงินสดจากการให้บริการเดินรถและซ่อมบํารุงรถไฟฟ้าของบริษัท จะเพิ่มขึ้นอย่างมากจากการเปิดให้บริการรถไฟฟ้าส่วนต่อขยายสายสีเขียวทั้ง 2 เส้นทาง ทั้งนี้ บริษัท ให้บริการเดินรถและซ่อมบํารุงรถไฟฟ้าผ่านบริษัทระบบขนส่งมวลชนกรุงเทพ โดยรถไฟฟ้าส่วนต่อ ขยายสายสีเขียวใต้ได้เริ่มให้บริการในช่วงปลายปี 2561 ในขณะที่ส่วนต่อขยายสายสีเขียวเหนือจะเปิด ให้บริการตลอดเส้นทางในปี 2563 รายได้จากการให้บริการเดินรถและซ่อมบํารุงรถไฟฟ้าสามารถ คาดการณ์ได้ในระดับสูงเนื่องจากมีการกําหนดอัตราค่าบริการแบบตายตัวไว้แล้วและยังถือว่าเป็น รายได้ที่มีอัตรากําไรขั้นต้นที่สูงอีกด้วย ในการนี้ ทริสเรทติ้งคาดว่ารายได้จากการให้บริการเดินรถและ ซ่อมบํารุงรถไฟฟ้าจะค่อย ๆ เพิ่มขึ้นมาอยู่ที่ 6.5 พันล้านบาทในปีบัญชี 2565 จากประมาณ 2.3 พันล้านบาทในปีบัญชี 2562,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,1
https://www.trisrating.com/th/rating-news/negative-stable12/,รายได้เงินปันผลจากกองทุนรวม BTSGIF จะได้รับผลกระทบจากการแพร่ระบาดของไวรัสโคโรน่า สายพันธุ์ใหม่ หรือโควิด-19 โดยในปีบัญชี 2564 ผลการดําเนินงานของกองทุนรวม BTSGIF คาดว่า จะอ่อนแอลงเนื่องจากมาตรการปิดเมืองเพื่อจํากัดการแพร่ระบาดของไวรัสโควิด-19 ซึ่งจํานวน ผู้โดยสารรถไฟฟ้าจะลดลงอย่างมากในช่วงไตรมาสแรกของปีบัญชี 2564 แต่คาดว่าจะเริ่มฟื้นตัว ในช่วงไตรมาสที่ 2 ของปีบัญชี 2564 เมื่อการแพร่ระบาด สามารถควบคุมได้ในวงกว้างและภาครัฐมี การผ่อนคลายมาตรการปิดเมือง ทริสเรทติ้งเชื่อว่าจํานวนผู้โดยสารจะเพิ่มขึ้นในปีบัญชี 2565 เนื่องจากการขยายโครงข่ายรถไฟฟ้าจะส่งผลให้มีปริมาณผู้โดยสารเพิ่มมากขึ้นในโครงข่ายหลักซึ่ง ผ่านบริเวณใจกลางกรุงเทพฯ ที่มีผู้โดยสารจํานวนมาก จากเหตุผลดังกล่าว ทริสเรทติ้งจึงคาดว่า รายได้เงินปันผลของบริษัทจะลดลง 25% ในปีบัญชี 2564 จากนั้นจะปรับเพิ่มขึ้น 40% ในปีบัญชี 2565,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,-1
https://www.trisrating.com/th/rating-news/negative-stable12/,จะต้องมีการลงทุนจํานวนมากหากโครงการใหม่ ๆ ได้รับความเห็นชอบ,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,0
https://www.trisrating.com/th/rating-news/negative-stable12/,บริษัทจําเป็นจะต้องใช้เงินทุนจํานวนมากเพื่อใช้ลงทุนในหลายโครงการในช่วง 5 ปีข้างหน้า เมื่อ โครงการเหล่านี้เป็นรูปเป็นร่าง ทั้งนี้ โครงการหลักที่มีโอกาสในการลงทุนคือสัญญาสัมปทานรถไฟฟ้า สายสีเขียวซึ่งต้องใช้เงินลงทุนจํานวนมาก บริษัทได้มีการทําสัญญาให้บริการเดินรถและซ่อมบํารุง รถไฟฟ้ากับกรุงเทพมหานครจํานวน 2 สัญญาเพื่อให้บริการรถไฟฟ้าสายสีเขียวและส่วนต่อขยาย อย่างไรก็ตาม กรุงเทพมหานครมีความตั้งใจที่จะปรับโครงสร้างสัญญาการให้บริการเดินรถและซ่อม,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,0+
https://www.trisrating.com/th/rating-news/negative-stable12/,บํารุงรถไฟฟ้าไปเป็นสัญญาสัมปทานใหม่และบริษัทก็มีความตั้งใจที่จะลงทุนในสัญญาสัมปทานใหม่ด้วย โดยบริษัทได้มีการตกลงเงื่อนไขและข้อกําหนด กับกรุงเทพมหานครแล้วและอยู่ในระหว่างรอความเห็นชอบจากรัฐบาลซึ่งคาดว่าจะเกิดขึ้นภายในปีนี้,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,0+
https://www.trisrating.com/th/rating-news/negative-stable12/,นอกจากนี้ บริษัทและผู้ร่วมทุนยังได้รับการประกาศให้เป็นผู้ที่ให้ผลตอบแทนดีที่สุดสําหรับสัญญาดําเนินงานและบํารุงรักษา (O&M Contract) อายุ 30 ปี ของโครงการทางหลวงพิเศษระหว่างเมืองสายบางปะอิน - นครราชสีมา (M6) และสายบางใหญ่ - กาญจนบุรี (M81) รวมถึงสัญญาสัมปทานอายุ 50 ปีของ โครงสนามบินนานาชาติอู่ตะเภาอีกด้วย ทริสเรทติ้งประมาณการว่าบริษัทจะต้องจัดหาแหล่งเงินทุนจํานวนประมาณ 5.5 หมื่นล้านบาทสําหรับการลงทุน ในโครงการเหล่านี้ในช่วง 5 ปีข้างหน้า,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,0+
https://www.trisrating.com/th/rating-news/negative-stable12/,ทริสเรทติ้งคาดว่ารายได้จากธุรกิจสื่อโฆษณาของบริษัทจะลดลงอย่างมากถึงประมาณ 55% ในปีบัญชี 2564 จากปีบัญชีก่อนหน้าเนื่องจากไม่ได้รวมงบ การเงินของ บริษัท มาสเตอร์ แอด จํากัด (มหาชน) เข้ามาด้วยและจากความต้องการโฆษณาที่ลดลงจากผลกระทบของไวรัสโควิด-19 อย่างไรก็ตาม ทริสเรทติ้งคาดว่ารายได้จากธุรกิจสื่อโฆษณาจะฟื้นตัวประมาณ 30% ในปีบัญชี 2565 โดยคาดว่าอุตสาหกรรมโฆษณาจะค่อย ๆ ฟื้นตัวเมื่อการแพร่ ระบาดของไวรัสโควิด-19 สามารถควบคุมได้ในวงกว้างในช่วงสิ้นครึ่งแรกของปี 2563 นอกจากนี้ การเปิดให้บริการเส้นทางรถไฟฟ้าส่วนต่อขยายสายสี เขียวก็จะช่วยเพิ่มรายได้ของธุรกิจสื่อโฆษณาในขบวนรถไฟฟ้าเพิ่มขึ้นอีกด้วย ทั้งนี้ มีความเป็นไปได้สูงที่บริษัทจะได้รับสิทธิในการบริหารพื้นที่โฆษณา และพื้นที่เชิงพาณิชย์ในสถานีใหม่ ๆ ของโครงการรถไฟฟ้าบีทีเอสส่วนต่อขยายสายสีเขียว,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,0-
https://www.trisrating.com/th/rating-news/negative-stable12/,บริษัทดําเนินธุรกิจสื่อโฆษณาผ่านบริษัทย่อยคือ บริษัท วี จี ไอ จํากัด (มหาชน) ซึ่งมีความได้เปรียบในการแข่งขันสูงเนื่องจากเป็นผู้ให้บริการสื่อโฆษณา ในขบวนรถไฟฟ้าบีทีเอสและพื้นที่เชิงพาณิชย์ในบริเวณสถานีรถไฟฟ้าบีทีเอสเพียงรายเดียว นอกจากนี้ บริษัทดังกล่าวยังขยายธุรกิจไปสู่สื่อโฆษณานอก บ้านในรูปแบบอื่น ๆ ผ่านการซื้อหุ้นในหลาย ๆ กิจการที่เกี่ยวข้องกับธุรกิจสื่อโฆษณาอีกด้วย โดยในปี 2563 บริษัทถือหุ้นในสัดส่วน 41.16% ในบริษัท มาสเตอร์ แอด 23% ใน บริษัท เคอรี่ เอ็กซ์เพรส (ประเทศไทย) จํากัด และ 18.86% ใน บริษัท แพลน บี มีเดีย จํากัด (มหาชน) การลงทุนดังกล่าวจะช่วย เพิ่มฐานรายได้และยังผสานประโยชน์ทั้งในด้านการจัดจําหน่ายร่วมกันและการรวมฐานข้อมูลของผู้บริโภค อีกทั้งบริษัท วี จี ไอ ยังเสนอบริการโฆษณาสื่อ ออนไลน์ให้แก่ธุรกิจสินค้าอุปโภคบริโภคโดยการใช้ข้อมูลที่บริษัทได้รวบรวมไว้เป็นจํานวนมากได้อีกด้วย,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,1
https://www.trisrating.com/th/rating-news/negative-stable12/,ภาระหนี้ของบริษัทมีโอกาสที่จะเพิ่มขึ้นเป็นอย่างมากในกรณีที่มีการเปลี่ยนสัญญาการให้บริการเดินรถและซ่อมบํารุงรถไฟฟ้าไปเป็นสัญญาสัมปทานใหม่ ของรถไฟฟ้าสายสีเขียวตามที่ได้กล่าวไว้แล้วข้างต้น เนื่องจากสัญญาสัมปทานใหม่ยังคงรอความเห็นชอบจากรัฐบาล ดังนั้น สมมติฐานกรณีพื้นฐานของ ทริสเรทติ้งจึงไม่ได้รวมผลกระทบจากโอกาสในการลงทุนใหม่นี้ ในช่วง 9 เดือนแรกของปีบัญชี 2563 อัตราส่วนเงินกู้สุทธิต่อกําไรก่อนดอกเบี้ยจ่าย ภาษี ค่าเสื่อมราคาและค่าตัดจําหน่ายของบริษัทปรับลดลงมาอยู่ที่ 6.2 เท่า (ปรับเป็นอัตราส่วนเต็มปีด้วยตัวเลข 12 เดือนย้อนหลัง) จาก 7.4 เท่าในปีบัญชี 2562 เนื่องจากการเพิ่มขึ้นของกําไรก่อนดอกเบี้ยจ่าย ภาษี ค่าเสื่อมราคาและค่าตัดจําหน่ายเป็นหลัก ทั้งนี้ ภายใต้สมมติฐานกรณีพื้นฐานของ ทริสเรทติ้งคาดว่าอัตราส่วนเงินกู้สุทธิต่อกําไรก่อนดอกเบี้ยจ่าย ภาษี ค่าเสื่อมราคาและค่าตัดจําหน่ายที่ปรับปรุงแล้วจะลดลงมาอยู่ที่ 4-5 เท่าในปีบัญชี 2564-2565 โดยอัตราส่วนที่ลดลงดังกล่าวจะมาจากกําไรก่อนดอกเบี้ยจ่าย ภาษี ค่าเสื่อมราคาและค่าตัดจําหน่ายที่เพิ่มขึ้นและจากการที่กรุงเทพมหานคร จะชําระค่างานจัดหาและติดตั้งระบบไฟฟ้าและเครื่องกลสําหรับโครงการรถไฟฟ้าส่วนต่อขยายสายสีเขียวใต้และส่วนต่อขยายสายสีเขียวเหนือ อย่างไรก็ ตาม ในกรณีที่มีการลงทุนสัญญาสัมปทานใหม่ของรถไฟฟ้าสายสีเขียว สถานะทางการเงินของบริษัทมีแนวโน้มที่จะอ่อนแอลงอย่างมีนัยสําคัญหากบริษัท ใช้เงินกู้สําหรับการลงทุนใหม่นี้เป็นหลัก,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,0-
https://www.trisrating.com/th/rating-news/negative-stable12/,บริษัทมีการกู้ยืมเงินจํานวนมากสําหรับลงทุนในโครงการรถไฟฟ้าสายสีชมพูและสายสีเหลือง อย่างไรก็ตาม ทริสเรทติ้งไม่ได้รวมภาระหนี้ที่ใช้ลงทุนใน โครงการดังกล่าวให้เป็นหนี้ของบริษัทเนื่องจากค่าใช้จ่ายที่ใช้ในการลงทุนงานโยธารวมถึงเงินกู้สําหรับงานโยธาจะได้รับชําระคืนทั้งหมดจากภาครัฐ ทั้งนี้ ภายใต้สัญญาสัมปทานโครงการรถไฟฟ้าสายสีชมพูและสายสีเหลืองนั้น ภาครัฐจะรับผิดชอบค่าใช้จ่ายในการจัดหาพื้นที่และงานโยธา นอกจากนี้ เงินกู้ยืม สําหรับการติดตั้งระบบไฟฟ้าและเครื่องกลยังเป็นเงินกู้โครงการที่มีลักษณะไม่มีสิทธิไล่เบี้ยผู้สนับสนุนโครงการอีกด้วย,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,0+
https://www.trisrating.com/th/rating-news/negative-stable12/,ทริสเรทติ้งประเมินว่าบริษัทจะมีสภาพคล่องที่เพียงพอในช่วง 12 เดือนข้างหน้า โดย ณ เดือนธันวาคม 2562 บริษัทมีเงินสดในมือจํานวน 3.8 พันล้าน บาทและมีหลักทรัพย์เพื่อค้าและหลักทรัพย์เพื่อขายจํานวน 3.8 พันล้านบาท บริษัทยังมีวงเงินสินเชื่อจากธนาคารพาณิชย์ต่าง ๆ อีกประมาณ 2.16 หมื่น ล้านบาทด้วย บริษัทมีภาระในการชําระหนี้ระยะยาวในช่วง 12 เดือนข้างหน้าประมาณ 5.1 พันล้านบาทและภาระหนี้ระยะสั้นจํานวน 1.18 หมื่นล้านบาท,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,0
https://www.trisrating.com/th/rating-news/negative-stable12/,ในปีบัญชี 2564 บริษัทจะมีค่าใช้จ่ายลงทุนจํานวน 3.2 หมื่นล้านบาท ซึ่งเงินลงทุนส่วนใหญ่จะมาจากเงินกู้โครงการ ในช่วง 9 เดือนแรกของปีบัญชี 2563 บริษัทมีเงินทุนจากการดําเนินงานจํานวน 4.2 พันล้านบาท โดยอัตราส่วนเงินทุนจากการดําเนินงานต่อหนี้สินทางการเงิน (ปรับเป็นอัตราส่วนเต็มปีด้วย ตัวเลข 12 เดือนย้อนหลัง) อยู่ที่ระดับ 10.3% และอัตราส่วนกําไรก่อนดอกเบี้ยจ่าย ภาษี ค่าเสื่อมราคา และค่าตัดจําหน่ายต่อดอกเบี้ยจ่ายอยู่ที่ระดับ,ทริสเรทติ้งคงอันดับเครดิตองค์กร &  หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน “บ. บีทีเอส กรุ๊ป โฮลดิ้งส์” ที่ “A”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,0
